1.990822440000000279e+04
1.997709849999999642e+04
2.004154320000000371e+04
2.015194559999999910e+04
2.028660110000000714e+04
2.050151519999999800e+04
2.068922059999999692e+04
2.088580500000000029e+04
2.112660139999998864e+04
2.134123870000000170e+04
2.158529430000000139e+04
2.187191340000000127e+04
2.221514240000000791e+04
2.245436509999999907e+04
2.281144649999999456e+04
2.319442089999999371e+04
2.350155489999999190e+04
2.391302969999999914e+04
2.429167459999999846e+04
2.476290019999998913e+04
2.518950830000000497e+04
2.562871240000000034e+04
2.616831089999998949e+04
2.660217719999999827e+04
2.717089719999998488e+04
