4.329289999999999964e+03
2.700440000000000055e+03
2.476279999999999745e+03
2.429729999999999563e+03
2.624400000000000091e+03
2.130190000000000055e+03
2.224040000000000418e+03
2.230690000000000055e+03
2.083450000000000273e+03
2.083639999999999873e+03
2.173199999999999818e+03
2.060799999999999727e+03
2.076509999999999764e+03
